danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,success
0.649,0.493,11.0,-7.645,0.0,0.11,0.586,0.000167,0.0667,0.27699999999999997,104.542,audio_features,23c9gmiiv7RCu7twft0Mym,spotify:track:23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/tracks/23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/audio-analysis/23c9gmiiv7RCu7twft0Mym,231964.0,4.0,0.0
0.7979999999999999,0.7929999999999999,1.0,-3.926,1.0,0.32,0.0665,0.0,0.297,0.494,141.944,audio_features,3T3SeUjR8NhTzSE3NSDxkK,spotify:track:3T3SeUjR8NhTzSE3NSDxkK,https://api.spotify.com/v1/tracks/3T3SeUjR8NhTzSE3NSDxkK,https://api.spotify.com/v1/audio-analysis/3T3SeUjR8NhTzSE3NSDxkK,175775.0,1.0,0.0
0.7879999999999999,0.8420000000000001,4.0,-4.006,0.0,0.142,0.121,0.00112,0.166,0.48100000000000004,190.077,audio_features,0RRm4OS5ymfZryXBuj0G2m,spotify:track:0RRm4OS5ymfZryXBuj0G2m,https://api.spotify.com/v1/tracks/0RRm4OS5ymfZryXBuj0G2m,https://api.spotify.com/v1/audio-analysis/0RRm4OS5ymfZryXBuj0G2m,166476.0,4.0,0.0
0.595,0.816,7.0,-5.0969999999999995,1.0,0.308,0.39299999999999996,0.0,0.11199999999999999,0.665,83.3,audio_features,2W9uAM0aMsZVxf3iU287sc,spotify:track:2W9uAM0aMsZVxf3iU287sc,https://api.spotify.com/v1/tracks/2W9uAM0aMsZVxf3iU287sc,https://api.spotify.com/v1/audio-analysis/2W9uAM0aMsZVxf3iU287sc,161195.0,4.0,0.0
0.455,0.35200000000000004,1.0,-11.732999999999999,0.0,0.25,0.654,3.72e-06,0.249,0.40700000000000003,103.34200000000001,audio_features,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747.0,4.0,0.0
0.826,0.635,5.0,-5.181,0.0,0.212,0.102,0.0,0.245,0.8079999999999999,119.954,audio_features,14X1WxiHXdVRJ99cMCBzOE,spotify:track:14X1WxiHXdVRJ99cMCBzOE,https://api.spotify.com/v1/tracks/14X1WxiHXdVRJ99cMCBzOE,https://api.spotify.com/v1/audio-analysis/14X1WxiHXdVRJ99cMCBzOE,224916.0,4.0,0.0
0.6990000000000001,0.529,2.0,-7.547999999999999,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.98700000000001,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167.0,4.0,0.0
0.493,0.221,7.0,-22.493000000000002,1.0,0.0679,0.9790000000000001,0.675,0.131,0.924,103.506,audio_features,2ZTyGBxwzEvJALnYECXpcG,spotify:track:2ZTyGBxwzEvJALnYECXpcG,https://api.spotify.com/v1/tracks/2ZTyGBxwzEvJALnYECXpcG,https://api.spotify.com/v1/audio-analysis/2ZTyGBxwzEvJALnYECXpcG,119587.0,3.0,0.0
0.589,0.442,4.0,-8.517000000000001,1.0,0.0291,0.33399999999999996,0.000424,0.0987,0.0904,122.68799999999999,audio_features,0O7lENhqOySbsL743G7PqD,spotify:track:0O7lENhqOySbsL743G7PqD,https://api.spotify.com/v1/tracks/0O7lENhqOySbsL743G7PqD,https://api.spotify.com/v1/audio-analysis/0O7lENhqOySbsL743G7PqD,224320.0,3.0,0.0
0.679,0.645,6.0,-7.777,0.0,0.222,0.0518,0.0,0.145,0.203,125.795,audio_features,0aMHIW1lqrulVCx0LLlr6a,spotify:track:0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a,307188.0,4.0,0.0
0.622,0.679,10.0,-6.183,0.0,0.29,0.0802,0.0,0.11199999999999999,0.418,160.059,audio_features,3TciLI5wo7RddPtAFhiU9V,spotify:track:3TciLI5wo7RddPtAFhiU9V,https://api.spotify.com/v1/tracks/3TciLI5wo7RddPtAFhiU9V,https://api.spotify.com/v1/audio-analysis/3TciLI5wo7RddPtAFhiU9V,174968.0,4.0,0.0
0.747,0.8340000000000001,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760.0,4.0,0.0
0.38299999999999995,0.0529,0.0,-20.739,1.0,0.0413,0.8809999999999999,0.52,0.597,0.249,117.88600000000001,audio_features,4u6k5kRXSwKkj16AzuuHoy,spotify:track:4u6k5kRXSwKkj16AzuuHoy,https://api.spotify.com/v1/tracks/4u6k5kRXSwKkj16AzuuHoy,https://api.spotify.com/v1/audio-analysis/4u6k5kRXSwKkj16AzuuHoy,320827.0,1.0,0.0
0.547,0.223,6.0,-12.213,1.0,0.0357,0.674,0.0,0.0973,0.285,79.883,audio_features,1eoePuuJJsyUFCpuwBKjcM,spotify:track:1eoePuuJJsyUFCpuwBKjcM,https://api.spotify.com/v1/tracks/1eoePuuJJsyUFCpuwBKjcM,https://api.spotify.com/v1/audio-analysis/1eoePuuJJsyUFCpuwBKjcM,174281.0,4.0,0.0
0.76,0.579,0.0,-7.374,1.0,0.0569,0.0129,0.00351,0.106,0.125,100.01,audio_features,4j3GWI86JvSaF0BLdmgcfF,spotify:track:4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/tracks/4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/audio-analysis/4j3GWI86JvSaF0BLdmgcfF,213600.0,4.0,0.0
0.485,0.9109999999999999,3.0,-5.749,1.0,0.0355,8.669999999999999e-05,0.0,0.092,0.568,89.956,audio_features,4QJLKU75Rg4558f4LbDBRi,spotify:track:4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/audio-analysis/4QJLKU75Rg4558f4LbDBRi,249067.0,4.0,0.0
0.445,0.958,11.0,-4.096,0.0,0.12300000000000001,0.00331,1.55e-06,0.877,0.455,165.97299999999998,audio_features,3VcCjeMTLLyWOLpoWtRoSU,spotify:track:3VcCjeMTLLyWOLpoWtRoSU,https://api.spotify.com/v1/tracks/3VcCjeMTLLyWOLpoWtRoSU,https://api.spotify.com/v1/audio-analysis/3VcCjeMTLLyWOLpoWtRoSU,276160.0,4.0,0.0
0.8270000000000001,0.552,4.0,-7.571000000000001,0.0,0.27399999999999997,0.0169,0.0,0.122,0.408,124.01100000000001,audio_features,5f4Hy5mw5SRaUgXX9c6P5S,spotify:track:5f4Hy5mw5SRaUgXX9c6P5S,https://api.spotify.com/v1/tracks/5f4Hy5mw5SRaUgXX9c6P5S,https://api.spotify.com/v1/audio-analysis/5f4Hy5mw5SRaUgXX9c6P5S,205760.0,4.0,0.0
0.89,0.564,10.0,-9.285,0.0,0.23,0.00481,0.0,0.312,0.332,120.029,audio_features,2UrPiYObE8itBR1U44Zu3A,spotify:track:2UrPiYObE8itBR1U44Zu3A,https://api.spotify.com/v1/tracks/2UrPiYObE8itBR1U44Zu3A,https://api.spotify.com/v1/audio-analysis/2UrPiYObE8itBR1U44Zu3A,129320.0,4.0,0.0
0.81,0.631,4.0,-6.541,0.0,0.0938,0.14400000000000002,1.32e-06,0.451,0.573,154.976,audio_features,6xqbec9MHRmW7qtEINAlRx,spotify:track:6xqbec9MHRmW7qtEINAlRx,https://api.spotify.com/v1/tracks/6xqbec9MHRmW7qtEINAlRx,https://api.spotify.com/v1/audio-analysis/6xqbec9MHRmW7qtEINAlRx,512093.0,4.0,0.0
0.42700000000000005,0.449,4.0,-8.37,1.0,0.0337,0.8270000000000001,0.0,0.134,0.231,83.197,audio_features,32pqqCrnIC5O5iE9c218PJ,spotify:track:32pqqCrnIC5O5iE9c218PJ,https://api.spotify.com/v1/tracks/32pqqCrnIC5O5iE9c218PJ,https://api.spotify.com/v1/audio-analysis/32pqqCrnIC5O5iE9c218PJ,87347.0,4.0,0.0
0.569,0.7,6.0,-4.505,0.0,0.0713,0.45899999999999996,0.0,0.106,0.265,67.497,audio_features,5LouS9cPkiHwm5G6XS2pkA,spotify:track:5LouS9cPkiHwm5G6XS2pkA,https://api.spotify.com/v1/tracks/5LouS9cPkiHwm5G6XS2pkA,https://api.spotify.com/v1/audio-analysis/5LouS9cPkiHwm5G6XS2pkA,205513.0,4.0,0.0
0.816,0.579,1.0,-6.097,1.0,0.0867,0.203,0.0,0.127,0.43,120.07799999999999,audio_features,4iHSE5R1U8jf84tRn52xRt,spotify:track:4iHSE5R1U8jf84tRn52xRt,https://api.spotify.com/v1/tracks/4iHSE5R1U8jf84tRn52xRt,https://api.spotify.com/v1/audio-analysis/4iHSE5R1U8jf84tRn52xRt,226314.0,4.0,0.0
0.402,0.0927,5.0,-16.916,0.0,0.0328,0.977,0.7070000000000001,0.11599999999999999,0.204,162.245,audio_features,2nfRTaOUB38DxgjR9lF416,spotify:track:2nfRTaOUB38DxgjR9lF416,https://api.spotify.com/v1/tracks/2nfRTaOUB38DxgjR9lF416,https://api.spotify.com/v1/audio-analysis/2nfRTaOUB38DxgjR9lF416,306315.0,3.0,0.0
0.6940000000000001,0.625,1.0,-6.599,1.0,0.0563,0.011000000000000001,0.0,0.10400000000000001,0.265,121.79299999999999,audio_features,0q3C21uLnMbPVBlO0vaPhi,spotify:track:0q3C21uLnMbPVBlO0vaPhi,https://api.spotify.com/v1/tracks/0q3C21uLnMbPVBlO0vaPhi,https://api.spotify.com/v1/audio-analysis/0q3C21uLnMbPVBlO0vaPhi,223320.0,4.0,0.0
0.591,0.705,9.0,-6.519,0.0,0.079,0.381,0.00011599999999999999,0.131,0.27,121.79899999999999,audio_features,3y3brCCecHC3Db18aIOnny,spotify:track:3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/audio-analysis/3y3brCCecHC3Db18aIOnny,215316.0,4.0,0.0
0.546,0.8370000000000001,2.0,-5.13,1.0,0.0519,0.00549,0.0,0.387,0.402,124.007,audio_features,49rpdsNYJirTTf6p6mMvag,spotify:track:49rpdsNYJirTTf6p6mMvag,https://api.spotify.com/v1/tracks/49rpdsNYJirTTf6p6mMvag,https://api.spotify.com/v1/audio-analysis/49rpdsNYJirTTf6p6mMvag,221387.0,4.0,0.0
0.706,0.713,0.0,-5.5120000000000005,0.0,0.0301,0.0596,0.0,0.132,0.544,102.037,audio_features,7sapKrjDij2fpDVj0GxP66,spotify:track:7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/tracks/7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/audio-analysis/7sapKrjDij2fpDVj0GxP66,257133.0,4.0,0.0
0.475,0.40399999999999997,0.0,-8.899,1.0,0.0946,0.65,0.0,0.1,0.46299999999999997,104.51299999999999,audio_features,6HUO25AttZZCoKAY0vUVtc,spotify:track:6HUO25AttZZCoKAY0vUVtc,https://api.spotify.com/v1/tracks/6HUO25AttZZCoKAY0vUVtc,https://api.spotify.com/v1/audio-analysis/6HUO25AttZZCoKAY0vUVtc,201143.0,4.0,0.0
0.726,0.414,9.0,-12.296,0.0,0.26899999999999996,0.406,0.0,0.0713,0.47,150.009,audio_features,32ypPhtgTaETvFn3ZIHXTW,spotify:track:32ypPhtgTaETvFn3ZIHXTW,https://api.spotify.com/v1/tracks/32ypPhtgTaETvFn3ZIHXTW,https://api.spotify.com/v1/audio-analysis/32ypPhtgTaETvFn3ZIHXTW,179252.0,4.0,0.0
0.902,0.706,8.0,-4.643,0.0,0.204,0.0459,2.5e-06,0.0682,0.955,98.03399999999999,audio_features,2z4eJOcmzeopzffNpor4vt,spotify:track:2z4eJOcmzeopzffNpor4vt,https://api.spotify.com/v1/tracks/2z4eJOcmzeopzffNpor4vt,https://api.spotify.com/v1/audio-analysis/2z4eJOcmzeopzffNpor4vt,168202.0,4.0,0.0
