year,artist,title
1969,HAPPENINGS,Where Do I Go / Be-In / Hare Krishna
1969,DUSTY SPRINGFIELD,Willie And Laura Mae Jones
1969,ROLLING STONES,Honky Tonk Woman
1969,MERCY,Forever
1969,EDWIN STARR,I'm Still A Struggling Man
1969,BRIAN HYLAND,Stay And Love Me All Summer
1969,VENTURES,Theme From A Summer Place
1969,BROOK BENTON,Nothing Can Take The Place Of You
1969,EDDIE FLOYD,Don't Tell Your Mama
1969,"CROSBY, STILLS & NASH",Marrakesh Express
1969,LOU RAWLS,Your Good Thing
1969,GLADYS KNIGHT AND THE PIPS,The Nitty Gritty
1969,SHANNON,Abergavenny
1969,THE WHO,I'm Free
1969,MOODY BLUES,Never Comes The Day
1969,CHAMBERS BROTHERS,Wake Up
1969,BOB DYLAN,Lay Lady Lay
1969,THE WATTS 103RD STREET RHYTHM BAND,Till You Get Enough
1969,JOE TEX,That's The Way
1969,IRON BUTTERFLY,In The Time Of Our Lives
1969,THE BROOKLYN BRIDGE,Your Husband - Your Wife
1969,B.J. THOMAS,Pass The Apple Eve
1969,TOMMY ROE,Jack & Jill
1969,UNDERGROUND SUNSHINE,Birthday
1969,THE ARCHIES,"Sugar, Sugar"
1969,MARK LINDSAY,First Hymn From Grand Terrace
1969,STEVE GREENBERG,Big Bruce
1969,LITTLE ANTHONY AND THE IMPERIALS,"Out Of Sight, Out Of Mind"
1969,SIR DOUGLAS QUINTET,Dynamite Woman
1969,JOE SOUTH,Birds Of A Feather
1969,BURT BACHARACH,I'll Never Fall In Love Again
1969,COWSILLS,The Prophecy Of Daniel & John The Divine
1969,BETTYE SWAN,Angel Of The Morning
1969,DUKE BAXTER,Everybody Knows Matilda
1969,JEFFERSON,The Colour Of My Love
1969,IKE AND TINA TURNER,The Hunter
1969,THE METERS,Ease Back
1969,JUDY COLLINS,Chelsea Morning
1969,GLEN CAMPBELL,True Grit
1969,PETER SARSTEDT,Frozen Orange Juice
1969,JOHNNY MATHIS,"Love Theme From ""Romeo And Juliet"" (A Time For Us)"
1969,JEANNIE C. RILEY,The Rib
1969,PATTI DREW,The Love That A Woman Should Give To A Man
1969,DIONNE WARWICK,Odds And Ends
1969,THE ASSOCIATION,"Yes, I Will"
1969,ROGER MILLER,Me And Bobby McGee
1969,LIFE,Hands Of The Clock
1969,SAGGITARIUS,In My Room
1969,EDDIE FLOYD & MAVIS STAPLES,"Never, Never Let You Go"
1969,THE STEVE MILLER BAND,My Dark Hour
1969,WILLIAM BELL & CARLA THOMAS,I Need You Woman
1969,LOU CHRISTIE,I'm Gonna Make You Mine
1969,SOLOMON BURKE,That Lucky Old Sun
1969,TIM HARDIN,Simple Song Of Freedom
1969,BOBBY FREEMAN,Everybody's Got A Hang Up
1969,EDDIE BO,Hook And Sling (Part 1)
1969,DEE DEE WARWICK,Ring Of Bright Water
1969,ZAGER & EVANS,In The Year 2525
1969,BLOOD SWEAT AND TEARS,Spinning Wheel
1969,OLIVER,Good Morning Starshine
1969,HENRY MANCINI AND HIS ORCHESTRA,Love Theme From Romeo And Juliet
1969,THREE DOG NIGHT,One
1969,TOMMY JAMES & THE SHONDELLS,Crystal Blue Persuasion
1969,CREEDENCE CLEARWATER REVIVAL,Bad Moon Rising
1969,BEATLES,The Ballad Of John & Yoko
1969,WINSTONS,Colour Him Father
1969,JUNIOR WALKER & THE ALL STARS,What Does It Take
1969,STEVIE WONDER,My Cherie Amour
1969,THE BEATLES with BILLY PRESTON,Get Back
1969,MARVIN GAYE,Too Busy Thinking About My Baby
1969,TOM JONES,Love Me Tonight
1969,JAMES BROWN,Mother Popcorn
1969,ELVIS PRESLEY,In The Ghetto
1969,ANDY KIM,Baby I Love You
1969,SONNY CHARLES & CHECKMATES LTD.,Black Pearl
1969,DESMOND DEKKER,Israelites
1969,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,Let Me
1969,FRIENDS OF DISTINCTION,Grazin' In The Grass
1969,CHARLES RANDOLPH GREANE SOUNDE,Quentin's Theme
1969,ISLEY BROTHERS,I Turned You On
1969,DELLS,I Can Sing A Rainbow / Love Is Blue
1969,JERRY BUTLER,Moody Woman
1969,KENNY ROGERS & THE FIRST EDITION,Ruby Don't Take Your Love To Town
1969,BUCHANNAN BROTHERS,Medicine Man
1969,SPIRAL STAIRCASE,More Today Than Yesterday
1969,JOE JEFFREY GROUP,My Pledge Of Love
1969,NEIL DIAMOND,Sweet Caroline
1969,CAT MOTHER & THE ALL NIGHT NEWSBOYS,Good Old Rock'n'Roll
1969,ROY CLARK,Yesterday When I Was Young
1969,JAMES BROWN,The Popcorn
1969,BOBBY VINTON,The Days Of Sand & Shovel
1969,VIKKI CARR,With Pen In Hand
1969,DYKE AND THE BLAZERS,We Got More Soul
1969,BOOKER T. & THE MGS,Mrs. Robinson
1969,DICK HYMAN,The Minotaur
1969,THE CLASSICS IV featuring DENNIS YOST,Everyday With You Girl
1969,IMPRESSIONS,Choice Of Colours
1969,SMOKEY ROBINSON & THE MIRACLES,Doggone Right
1969,MOMS MABLEY,Abraham Martin & John
1969,VIK VENUS,Moonflight
1969,EMOTIONS,So I Can Love You
1969,HERBIE MANN,Memphis Underground
1969,J.J. JACKSON,But It's Alright
1969,VOGUES,Moments To Remember
1969,SMOKEY ROBINSON & THE MIRACLES,Abraham Martin & John
1969,CANDI STATON,I'd Rather Be An Old Man's Sweetheart
1969,RASCALS,See
1969,TURTLES,You Don't Have To Walk In The Rain
1969,FRANKIE VALLI,The Girl I'll Never Know (Angels Never Fly This Low)
1969,MAMA CASS,It's Getting Better
1969,RAY STEVENS,Along Came Jones
1969,JACKIE DeSHANNON,Put A Little Love In Your Heart
1969,JOHNNY ADAMS,Reconsider Me
1969,TONY JOE WHITE,Polk Salad Annie
1969,TEMPTATIONS,Don't Let The Joneses Get You Down
1969,GRASS ROOTS,I'd Wait A Million Years
1969,JOHNNY RIVERS,Muddy River
1969,PEPPERMINT RAINBOW,Don't Wake Me In The Morning Michael
1969,DOORS,Tell All The People
1969,RICHARD HARRIS,Didn't We
1969,MONKEES,Listen To The Band
1969,ELVIS PRESLEY,Clean Up Your Own Back Yard
1969,B.B. KING,Why I Sing The Blues
1969,DICKIE GOODMAN,On Campus
1969,ARCHIE BELL & THE DRELLS,Girl You're Too Young
1969,SERGIO MENDES & BRASIL '66,Dock Of The Bay
1969,JOE COCKER,Feeling Alright
1969,CLARENCE CARTER,The Feeling Is Right
1969,JOE SIMON,Baby Don't Be Looking In Your Mind
1969,LETTERMEN,Hurts So Bad
1969,YOUNGBLOODS,Get Together
1969,COWSILLS,The Prophecy Of Daniel & John The Divine
1969,HONEY CONE,While You're Out Looking For Sugar
1969,JAY AND THE AMERICANS,Hushabye
1969,ILUSION,Did You See Her Eyes
1969,BEACH BOYS,Breakaway
1969,MERCY,Forever
1969,WILSON PICKETT,Hey Joe
1969,EDWIN STARR,I'm Still A Struggling Man
1969,GUESS WHO,Laughing
1969,VENTURES,Theme From A Summer Place
1969,HAPPENINGS,Where Do I Go / Be-In / Hare Krishna
1969,EDDIE FLOYD,Don't Tell Your Mama
1969,BRIAN HYLAND,Stay And Love Me All Summer
1969,DUSTY SPRINGFIELD,Willie And Laura Mae Jones
1969,BROOK BENTON,Nothing Can Take The Place Of You
1969,BOX TOPS,Soul Deep
1969,MOODY BLUES,Never Comes The Day
1969,THE CHAMBERS BROTHERS,Wake Up
1969,BURT BACHARACH,I'll Never Fall In Love Again
1969,BOB DYLAN,Lay Lady Lay
1969,LEE DORSEY,Everything I Do Gohn Be Funky
1969,JOE SOUTH,Birds Of A Feather
1969,IRON BUTTERFLY,In The Time Of Our Lives
1969,B.J. THOMAS,Pass The Apple Eve
1969,FOUNDATIONS,My Little Chickadee
1969,SHANNON,Abergavenny
1969,THE FIFTH DIMENSION,Workin' On A Groovy Thing
1969,THE ARCHIES,"Sugar, Sugar"
1969,STEVE GREENBERG,Big Bruce
1969,CRAZY ELEPHANT,"Sunshine, Red Wine"
1969,UNDERGROUND SUNSHINE,Birthday
1969,COUNTRY JOE AND THE FISH,Here I Go Again
1969,SIR DOUGLAS QUINTET,Dynamite Woman
1969,MARK LINDSAY,First Hymn From Grand Terrace
1969,BETTYE SWAN,Angel Of The Morning
1969,LITTLE ANTHONY AND THE IMPERIALS,"Out Of Sight, Out Of Mind"
1969,TOMMY ROE,Jack And Jill
1969,"HUGO MONTENEGRO, HIS ORCHESTRA AND CHORUS",Happy Together
1969,THE BROOKLYN BRIDGE,Your Husband - Your Wife
1969,THE WHO,I'm Free
1969,BILLY MITCHELL GROUP,Oh Happy Day
1969,KANE'S COUSINS,Take Your Love (And Shove It)
1969,JOHNNY MATHIS,"Love Theme From ""Romeo And Juliet"" (A Time For Us)"
1969,JEANNIE C. RILEY,The Rib
1969,THE WATTS 103RD STREET RHYTHM BAND,Till You Get Enough
1969,IKE AND TINA TURNER,The Hunter
1969,PETER SARSTEDT,Frozen Orange Juice
1969,ROGER MILLER,Me And Bobby McGee
1969,PATTI DREW,The Love That A Woman Should Give To A Man
1969,WAYLON JENNINGS,Delia's Gone
1969,EDDY ARNOLD,But For Love
1969,THE STEVE MILLER BAND,My Dark Hour
1969,SAGGITARIUS,In My Room
1969,LOU CHRISTIE,I'm Gonna Make You Mine
1969,WILLIAM BELL & CARLA THOMAS,I Need You Woman
1969,DUKE BAXTER,Everybody Knows Matilda
1969,JEFFERSON,The Colour Of My Love
1969,EDDIE FLOYD & MAVIS STAPLES,"Never, Never Let You Go"
1969,SOLOMON BURKE,That Lucky Old Sun
1969,HENRY MANCINI AND HIS ORCHESTRA,Love Theme From Romeo And Juliet
1969,BLOOD SWEAT AND TEARS,Spinning Wheel
1969,CREEDENCE CLEARWATER REVIVAL,Bad Moon Rising
1969,OLIVER,Good Morning Starshine
1969,THREE DOG NIGHT,One
1969,THE BEATLES with BILLY PRESTON,Get Back
1969,TOMMY JAMES & THE SHONDELLS,Crystal Blue Persuasion
1969,ZAGER & EVANS,In The Year 2525
1969,WINSTONS,Colour Him Father
1969,MARVIN GAYE,Too Busy Thinking About My Baby
1969,BEATLES,The Ballad Of John & Yoko
1969,ELVIS PRESLEY,In The Ghetto
1969,SONNY CHARLES & CHECKMATES LTD.,Black Pearl
1969,JUNIOR WALKER & THE ALL STARS,What Does It Take
1969,TOM JONES,Love Me Tonight
1969,STEVIE WONDER,My Cherie Amour
1969,FRIENDS OF DISTINCTION,Grazin' In The Grass
1969,JAMES BROWN,Mother Popcorn
1969,DESMOND DEKKER,Israelites
1969,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,Let Me
1969,SPIRAL STAIRCASE,More Today Than Yesterday
1969,BUCHANNAN BROTHERS,Medicine Man
1969,MERCY,Love (Can Make You Happy)
1969,THE CLASSICS IV featuring DENNIS YOST,Everyday With You Girl
1969,GUESS WHO,These Eyes
1969,JERRY BUTLER,Moody Woman
1969,RASCALS,See
1969,CHARLES RANDOLPH GREANE SOUNDE,Quentin's Theme
1969,ANDY KIM,Baby I Love You
1969,ISLEY BROTHERS,I Turned You On
1969,DELLS,I Can Sing A Rainbow / Love Is Blue
1969,TEMPTATIONS,Don't Let The Joneses Get You Down
1969,JOE JEFFREY GROUP,My Pledge Of Love
1969,JAMES BROWN,The Popcorn
1969,DYKE AND THE BLAZERS,We Got More Soul
1969,VIKKI CARR,With Pen In Hand
1969,KENNY ROGERS & THE FIRST EDITION,Ruby Don't Take Your Love To Town
1969,DICK HYMAN,The Minotaur
1969,DIANA ROSS AND THE SUPREMES,No Matter What Sign You Are
1969,BOOKER T. & THE MGS,Mrs. Robinson
1969,BOBBY VINTON,The Days Of Sand & Shovel
1969,ROY CLARK,Yesterday When I Was Young
1969,SMOKEY ROBINSON & THE MIRACLES,Doggone Right
1969,EMOTIONS,So I Can Love You
1969,HERBIE MANN,Memphis Underground
1969,J.J. JACKSON,But It's Alright
1969,VIK VENUS,Moonflight
1969,IMPRESSIONS,Choice Of Colours
1969,VOGUES,Moments To Remember
1969,NEIL DIAMOND,Sweet Caroline
1969,CAT MOTHER & THE ALL NIGHT NEWSBOYS,Good Old Rock'n'Roll
1969,FRANKIE VALLI,The Girl I'll Never Know (Angels Never Fly This Low)
1969,TURTLES,You Don't Have To Walk In The Rain
1969,THE BROOKLYN BRIDGE featuring JOHNNY MAESTRO,Welcome Me Love
1969,MAMA CASS,It's Getting Better
1969,1910 FRUITGUM CO.,Special Delivery
1969,MOMS MABLEY,Abraham Martin & John
1969,O.C. SMITH,Friend Lover Woman Wife
1969,CANDI STATON,I'd Rather Be An Old Man's Sweetheart
1969,BEE GEES,Tomorrow Tomorrow
1969,JOHNNIE TAYLOR,(I Wanna) Testify
1969,DOORS,Tell All The People
1969,SLY AND THE FAMILY STONE,I Want To Take You Higher
1969,JACKIE DeSHANNON,Put A Little Love In Your Heart
1969,RICHARD HARRIS,Didn't We
1969,RAY STEVENS,Along Came Jones
1969,MONKEES,Listen To The Band
1969,JOHNNY ADAMS,Reconsider Me
1969,JAY AND THE AMERICANS,Hushabye
1969,B.B. KING,Why I Sing The Blues
1969,PEPPERMINT RAINBOW,Don't Wake Me In The Morning Michael
1969,SERGIO MENDES & BRASIL '66,Dock Of The Bay
1969,SMOKEY ROBINSON AND THE MIRACLES,"Abraham, Martin And John"
1969,ARCHIE BELL & THE DRELLS,Girl You're Too Young
1969,DICKIE GOODMAN,On Campus
1969,COWSILLS,The Prophecy Of Daniel & John The Divine
1969,LETTERMEN,Hurts So Bad
1969,CLARENCE CARTER,The Feeling Is Right
1969,JOE COCKER,Feeling Alright
1969,EDWIN STARR,I'm Still A Struggling Man
1969,JOE SIMON,Baby Don't Be Looking In Your Mind
1969,MARVA WHITNEY,It's My Thing (You Can't Tell Me Who To Shock It To)
1969,HONEY CONE,While You're Out Looking For Sugar
1969,HERB ALPERT,Without Her
1969,THE GRASS ROOTS,I'd Wait A Million Years
1969,TONY JOE WHITE,Polk Salad Annie
1969,MERCY,Forever
1969,JOHNNY RIVERS,Muddy River
1969,YOUNGBLOODS,Get Together
1969,ELVIS PRESLEY,Clean Up Your Own Back Yard
1969,MOODY BLUES,Never Comes The Day
1969,THE ILLUSION,Did You See Her Eyes
1969,THE BEACH BOYS,Break Away
1969,BOX TOPS,Soul Deep
1969,EDDIE FLOYD,Don't Tell Your Mama
1969,LEE DORSEY,Everything I Do Gohn Be Funky
1969,VENTURES,Theme From A Summer Place
1969,BURT BACHARACH,I'll Never Fall In Love Again
1969,BROOK BENTON,Nothing Can Take The Place Of You
1969,THE FOUNDATIONS,My Little Chickadee
1969,B.J. THOMAS,Pass The Apple Eve
1969,BRIAN HYLAND,Stay And Love Me All Summer
1969,IRON BUTTERFLY,In The Time Of Our Lives
1969,DUSTY SPRINGFIELD,Willie And Laura Mae Jones
1969,THE INTRUDERS,Lollipop (I Like You)
1969,JOE SOUTH,Birds Of A Feather
1969,STEVE GREENBERG,Big Bruce
1969,FRANKIE LAINE,Dammit Isn't God's Last Name
1969,WILSON PICKETT,Hey Joe
1969,THE ARCHIES,"Sugar, Sugar"
1969,BOBBY BLAND,Gotta Get To Know You
1969,BETTYE SWAN,Angel Of The Morning
1969,"HUGO MONTENEGRO, HIS ORCHESTRA AND CHORUS",Happy Together
1969,TERRY KNIGHT,Saint Paul
1969,BILLY MITCHELL GROUP,Oh Happy Day
1969,THE CHAMBERS BROTHERS,Wake Up
1969,KANE'S COUSINS,Take Your Love (And Shove It)
1969,CRAZY ELEPHANT,"Sunshine, Red Wine"
1969,JOHNNY TILLOTSON,Tears On My Pillow
1969,IKE AND TINA TURNER,The Hunter
1969,THE WATTS 103RD STREET RHYTHM BAND,Till You Get Enough
1969,NRBQ,Stomp
1969,ROGER MILLER,Me And Bobby McGee
1969,WAYLON JENNINGS,Delia's Gone
1969,EDDY ARNOLD,But For Love
1969,JEANNIE C. RILEY,The Rib
1969,DEL SHANNON,Comin' Back To Me
1969,THE NEWBEATS,Thou Shalt Not Steal
1969,HENRY MANCINI AND HIS ORCHESTRA,Love Theme From Romeo And Juliet
1969,CREEDENCE CLEARWATER REVIVAL,Bad Moon Rising
1969,THE BEATLES with BILLY PRESTON,Get Back
1969,MARVIN GAYE,Too Busy Thinking About My Baby
1969,THREE DOG NIGHT,One
1969,BLOOD SWEAT AND TEARS,Spinning Wheel
1969,ELVIS PRESLEY,In The Ghetto
1969,OLIVER,Good Morning Starshine
1969,DESMOND DEKKER,Israelites
1969,FRIENDS OF DISTINCTION,Grazin' In The Grass
1969,BEATLES,The Ballad Of John & Yoko
1969,MERCY,Love (Can Make You Happy)
1969,WINSTONS,Colour Him Father
1969,SONNY CHARLES & CHECKMATES LTD.,Black Pearl
1969,TOM JONES,Love Me Tonight
1969,JUNIOR WALKER & THE ALL STARS,What Does It Take
1969,GUESS WHO,These Eyes
1969,TOMMY JAMES & THE SHONDELLS,Crystal Blue Persuasion
1969,JAMES BROWN,Mother Popcorn
1969,TEMPTATIONS,Don't Let The Joneses Get You Down
1969,SPIRAL STAIRCASE,More Today Than Yesterday
1969,STEVIE WONDER,My Cherie Amour
1969,THE CLASSICS IV featuring DENNIS YOST,Everyday With You Girl
1969,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,Let Me
1969,BUCHANNAN BROTHERS,Medicine Man
1969,5TH DIMENSION,Aquarius / Let The Sunshine In
1969,JERRY BUTLER,Moody Woman
1969,RASCALS,See
1969,EDWIN HAWKINS SINGERS,Oh Happy Day
1969,DONOVAN,Atlantis
1969,DIANA ROSS AND THE SUPREMES,No Matter What Sign You Are
1969,ISLEY BROTHERS,I Turned You On
1969,RAY STEVENS,Gitarzan
1969,JAMES BROWN,The Popcorn
1969,ZAGER & EVANS,In The Year 2525
1969,VIKKI CARR,With Pen In Hand
1969,ANDY KIM,Baby I Love You
1969,DELLS,I Can Sing A Rainbow / Love Is Blue
1969,"PETER, PAUL AND MARY",Day Is Done
1969,JOHNNIE TAYLOR,(I Wanna) Testify
1969,JOE JEFFREY GROUP,My Pledge Of Love
1969,CHARLES RANDOLPH GREANE SOUNDE,Quentin's Theme
1969,1910 FRUITGUM CO.,Special Delivery
1969,DIONNE WARWICK,The April Fools
1969,BOOKER T. & THE MGS,Mrs. Robinson
1969,DICK HYMAN,The Minotaur
1969,BOBBY VINTON,The Days Of Sand & Shovel
1969,SMOKEY ROBINSON & THE MIRACLES,Doggone Right
1969,THE BROOKLYN BRIDGE featuring JOHNNY MAESTRO,Welcome Me Love
1969,ROY CLARK,Yesterday When I Was Young
1969,DYKE AND THE BLAZERS,We Got More Soul
1969,J.J. JACKSON,But It's Alright
1969,O.C. SMITH,Friend Lover Woman Wife
1969,HERBIE MANN,Memphis Underground
1969,KENNY ROGERS & THE FIRST EDITION,Ruby Don't Take Your Love To Town
1969,EMOTIONS,So I Can Love You
1969,TURTLES,You Don't Have To Walk In The Rain
1969,BEE GEES,Tomorrow Tomorrow
1969,NEIL DIAMOND,Sweet Caroline
1969,SLY AND THE FAMILY STONE,I Want To Take You Higher
1969,CAT MOTHER & THE ALL NIGHT NEWSBOYS,Good Old Rock'n'Roll
1969,JAY AND THE AMERICANS,Hushabye
1969,HERB ALPERT,Without Her
1969,FRANKIE VALLI,The Girl I'll Never Know (Angels Never Fly This Low)
1969,MAMA CASS,It's Getting Better
1969,VOGUES,Moments To Remember
1969,RICHARD HARRIS,Didn't We
1969,VIK VENUS,Moonflight
1969,DOORS,Tell All The People
1969,B.B. KING,Why I Sing The Blues
1969,CANDI STATON,I'd Rather Be An Old Man's Sweetheart
1969,JOHNNY ADAMS,Reconsider Me
1969,MONKEES,Listen To The Band
1969,PEPPERMINT RAINBOW,Don't Wake Me In The Morning Michael
1969,ARBORS,I Can't Quit Her
1969,COWSILLS,The Prophecy Of Daniel & John The Divine
1969,THE IMPRESSIONS,Choice Of Colours
1969,LETTERMEN,Hurts So Bad
1969,JOE COCKER,Feeling Alright
1969,EDWIN STARR,I'm Still A Struggling Man
1969,CLARENCE CARTER,The Feeling Is Right
1969,MARVA WHITNEY,It's My Thing (You Can't Tell Me Who To Shock It To)
1969,JOE SIMON,Baby Don't Be Looking In Your Mind
1969,ARCHIE BELL & THE DRELLS,Girl You're Too Young
1969,JACKIE DeSHANNON,Put A Little Love In Your Heart
1969,FRANKIE LAINE,Dammit Isn't God's Last Name
1969,MERCY,Forever
1969,DICKIE GOODMAN,On Campus
1969,MOMS MABLEY,Abraham Martin & John
1969,THE HONEY CONE,While You're Out Looking For Sugar
1969,BOBBY BLAND,Gotta Get To Know You
1969,THE MOODY BLUES,Never Comes The Day
1969,THE YOUNGBLOODS,Get Together
1969,RAY STEVENS,Along Came Jones
1969,EDDIE FLOYD,Don't Tell Your Mama
1969,LEE DORSEY,Everything I Do Gohn Be Funky (From Now On)
1969,JOHNNY RIVERS,Muddy River
1969,SERGIO MENDES AND BRASIL '66,(Sittin' On) The Dock Of The Bay
1969,OHIO EXPRESS,Pinch Me
1969,VENTURES,Theme From A Summer Place
1969,THE INTRUDERS,Lollipop (I Like You)
1969,BRIAN HYLAND,Stay And Love Me All Summer
1969,IRON BUTTERFLY,In The Time Of Our Lives
1969,DELFONICS,Funny Feeling
1969,THE GRASS ROOTS,I'd Wait A Million Years
1969,PAUL ANKA,Sincerely
1969,SMOKEY ROBINSON AND THE MIRACLES,"Abraham, Martin And John"
1969,ED AMES,Son Of A Travellin' Man
1969,STEVE GREENBERG,Big Bruce
1969,BURT BACHARACH,I'll Never Fall In Love Again
1969,B.J. THOMAS,Pass The Apple Eve
1969,BETTYE SWAN,Angel Of The Morning
1969,SPANKY AND OUR GANG,And She's Mine
1969,TERRY KNIGHT,Saint Paul
1969,THE FOUNDATIONS,My Little Chickadee
1969,"HUGO MONTENEGRO, HIS ORCHESTRA AND CHORUS",Happy Together
1969,KANE'S COUSINS,Take Your Love (And Shove It)
1969,CRAZY ELEPHANT,"Sunshine, Red Wine"
1969,JOHNNY TILLOTSON,Tears On My Pillow
1969,THE CHAMBERS BROTHERS,Wake Up
1969,IKE AND TINA TURNER,The Hunter
1969,NRBQ,Stomp
1969,THE ARCHIES,"Sugar, Sugar"
1969,THE BEACH BOYS,Break Away
1969,BILLY MITCHELL GROUP,Oh Happy Day
1969,THE ILLUSION,Did You See Her Eyes
1969,EDDY ARNOLD,But For Love
1969,DEL SHANNON,Comin' Back To Me
1969,THE NEWBEATS,Thou Shalt Not Steal
1969,THE BEATLES with BILLY PRESTON,Get Back
1969,HENRY MANCINI AND HIS ORCHESTRA,Love Theme From Romeo And Juliet
1969,CREEDENCE CLEARWATER REVIVAL,Bad Moon Rising
1969,ELVIS PRESLEY,In The Ghetto
1969,MARVIN GAYE,Too Busy Thinking About My Baby
1969,THREE DOG NIGHT,One
1969,MERCY,Love (Can Make You Happy)
1969,FRIENDS OF DISTINCTION,Grazin' In The Grass
1969,OLIVER,Good Morning Starshine
1969,BLOOD SWEAT AND TEARS,Spinning Wheel
1969,5TH DIMENSION,Aquarius / Let The Sunshine In
1969,DESMOND DEKKER,Israelites
1969,EDWIN HAWKINS SINGERS,Oh Happy Day
1969,GUESS WHO,These Eyes
1969,DONOVAN,Atlantis
1969,SPIRAL STAIRCASE,More Today Than Yesterday
1969,RAY STEVENS,Gitarzan
1969,TOM JONES,Love Me Tonight
1969,THE CLASSICS IV featuring DENNIS YOST,Everyday With You Girl
1969,SONNY CHARLES & CHECKMATES LTD.,Black Pearl
1969,"PETER, PAUL AND MARY",Day Is Done
1969,TEMPTATIONS,Don't Let The Joneses Get You Down
1969,COWSILLS,Hair
1969,BEATLES,The Ballad Of John & Yoko
1969,JUNIOR WALKER & THE ALL STARS,What Does It Take
1969,BUCHANNAN BROTHERS,Medicine Man
1969,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,Let Me
1969,WINSTONS,Colour Him Father
1969,RASCALS,See
1969,NEON PHILHARMONIC,Morning Girl
1969,JAMES BROWN,Mother Popcorn
1969,DIANA ROSS AND THE SUPREMES,No Matter What Sign You Are
1969,STEVIE WONDER,My Cherie Amour
1969,JERRY BUTLER,Moody Woman
1969,ISLEY BROTHERS,I Turned You On
1969,JOHNNIE TAYLOR,(I Wanna) Testify
1969,DIONNE WARWICK,The April Fools
1969,1910 FRUITGUM CO.,Special Delivery
1969,DELLS,I Can Sing A Rainbow / Love Is Blue
1969,ANDY KIM,Baby I Love You
1969,VIKKI CARR,With Pen In Hand
1969,ANDY WILLIAMS,Happy Heart
1969,JAMES BROWN,The Popcorn
1969,TOMMY JAMES & THE SHONDELLS,Crystal Blue Persuasion
1969,DUSTY SPRINGFIELD,Windmills Of Your Mind
1969,METERS,Cissy Strut
1969,O.C. SMITH,Friend Lover Woman Wife
1969,THE BROOKLYN BRIDGE featuring JOHNNY MAESTRO,Welcome Me Love
1969,GLEN CAMPBELL,Where's The Playground Susie
1969,JOE JEFFREY GROUP,My Pledge Of Love
1969,BOOKER T. & THE MGS,Mrs. Robinson
1969,J.J. JACKSON,But It's Alright
1969,GRASS ROOTS,The River Is Wide
1969,BEE GEES,Tomorrow Tomorrow
1969,BILL DEL & THE RHONDELLS,I've Been Hurt
1969,EMOTIONS,So I Can Love You
1969,DYKE AND THE BLAZERS,We Got More Soul
1969,CHARLES RANDOLPH GREANE SOUNDE,Quentin's Theme
1969,DICK HYMAN,The Minotaur
1969,SLY AND THE FAMILY STONE,I Want To Take You Higher
1969,FOUR TOPS,What Is A Man
1969,JAY AND THE AMERICANS,Hushabye
1969,HERB ALPERT,Without Her
1969,NEW COLONY SIX,I Could Never Lie To You
1969,BOBBY GOLDSBORO,I'm A Drifter
1969,TURTLES,You Don't Have To Walk In The Rain
1969,ARBORS,I Can't Quit Her
1969,RICHARD HARRIS,Didn't We
1969,HERBIE MANN,Memphis Underground
1969,KENNY ROGERS & THE FIRST EDITION,Ruby Don't Take Your Love To Town
1969,FRANKIE VALLI,The Girl I'll Never Know (Angels Never Fly This Low)
1969,ZAGER AND EVANS,In The Year 2525 (Exordium And Terminus)
1969,JERRY SMITH,Truck Stop
1969,OTIS REDDING,Love Man
1969,MAMA CASS,It's Getting Better
1969,SMOKEY ROBINSON & THE MIRACLES,Doggone Right
1969,ROY CLARK,Yesterday When I Was Young
1969,B.B. KING,Why I Sing The Blues
1969,GARY LEWIS AND THE PLAYBOYS,Rhythm Of The Rain
1969,PAUL ANKA,Sincerely
1969,BOBBY VINTON,The Days Of Sand & Shovel
1969,DOORS,Tell All The People
1969,PEPPERMINT RAINBOW,Don't Wake Me In The Morning Michael
1969,VOGUES,Moments To Remember
1969,THE COWSILLS,The Prophecy Of Daniel And John The Divine (Six-Six-Six)
1969,LETTERMEN,Hurts So Bad
1969,FRANKIE LAINE,Dammit Isn't God's Last Name
1969,CANDI STATON,I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fo
1969,CLARENCE CARTER,The Feeling Is Right
1969,ARCHIE BELL AND THE DRELLS,Girl You're Too Young
1969,MONKEES,Listen To The Band
1969,ED AMES,Son Of A Travellin' Man
1969,MARVA WHITNEY,It's My Thing (You Can't Tell Me Who To Shock It To)
1969,DELFONICS,Funny Feeling
1969,VIK VENUS,Moonflight
1969,JOE SIMON,Baby Don't Be Looking In Your Mind
1969,SPANKY AND OUR GANG,And She's Mine
1969,BOBBY BLAND,Gotta Get To Know You
1969,THE OHIO EXPRESS,"Pinch Me (Baby, Convince Me)"
1969,JOE COCKER,Feeling Alright
1969,THE MOODY BLUES,Never Comes The Day
1969,THE INTRUDERS,Lollipop (I Like You)
1969,ROGER WILLIAMS,Galveston
1969,EDWIN STARR,I'm Still A Struggling Man
1969,BRIAN HYLAND,Stay And Love Me All Summer
1969,DEE DEE WARWICK,That's Not Love
1969,BOB DYLAN,I Threw It All Away
1969,THE YOUNGBLOODS,Get Together
